zone,corridor,junction,event_cause,duration_mins
Central Zone 2,Non-corridor,NIMHANS Junction,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,BMTCJunction-K H Road,vehicle_breakdown,87.37563088333333
South Zone 2,ORR East 1,HSR14thMainJunc,vehicle_breakdown,81.59911578333335
North Zone 2,Bellary Road 1,HebbalFlyoverJunc,vehicle_breakdown,10.0
Central Zone 1,Non-corridor,BucheryJunction,congestion,120.0
West Zone 1,Tumkur Road,SRS Peenya Junc,vehicle_breakdown,15.30609795
North Zone 2,ORR North 2,BEL Circle,others,425.97661755
East Zone 2,ORR North 1,HoramavuJunction,construction,84.54522296666667
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,10.0
West Zone 1,Tumkur Road,PeenyaPoliceStation,vehicle_breakdown,30.706076783333334
West Zone 1,Tumkur Road,GokuldasImagesJunc,vehicle_breakdown,66.04253946666667
Central Zone 2,Mysore Road,A S CharStreet-MysoreRdJunc,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,TrinityCircle,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,HebbalFlyoverJunc,road_conditions,282.6844774666667
Central Zone 2,Mysore Road,N R SquareJunc,vehicle_breakdown,13.244365666666665
North Zone 1,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,vehicle_breakdown,120.0
North Zone 1,Airport New South Road,HennurRoad-ORR Junc,vehicle_breakdown,120.0
West Zone 1,West of Chord Road,ModiBridgeJunction,water_logging,120.0
North Zone 1,ORR North 1,Nagavara-ORR Junction,vehicle_breakdown,120.0
North Zone 1,ORR North 1,Nagavara-ORR Junction,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,AnilKumbleCircle,vehicle_breakdown,78.62757426666667
Central Zone 1,Old Madras Road,WebbsCircle,construction,149.8709145
North Zone 1,Non-corridor,HainsJunc,vehicle_breakdown,50.02411501666666
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,120.0
South Zone 2,Non-corridor,Krupanidhi College,vehicle_breakdown,120.0
West Zone 2,Mysore Road,KIMCO Junction,vehicle_breakdown,120.0
Central Zone 2,CBD 2,CoffeeBoardJunc,others,187.27650548333335
West Zone 1,Non-corridor,Peenya2ndStageBusStand,construction,120.0
West Zone 1,Tumkur Road,SRS Peenya Junc,vehicle_breakdown,120.0
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,19.0847936
Central Zone 2,Non-corridor,SubbannaJunction,vehicle_breakdown,120.0
North Zone 2,Tumkur Road,HesaraghattaJunction,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,HudsonCircle,vehicle_breakdown,120.0
West Zone 1,Tumkur Road,GoruguntepalyaJunc,vehicle_breakdown,120.0
North Zone 1,Hennur Main Road,"Narayanapura cross, Hegde nagar",vehicle_breakdown,120.0
Central Zone 2,Non-corridor,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),others,1440.0
North Zone 2,Bellary Road 2,BagalurCrossJunc,vehicle_breakdown,120.0
West Zone 2,Tumkur Road,MS RamaiahJunc(TollGate),vehicle_breakdown,17.231514116666666
North Zone 2,Tumkur Road,JalahalliCross(SM Circle),vehicle_breakdown,120.0
South Zone 2,Hosur Road,Bommanahalli,vehicle_breakdown,10.0
South Zone 2,Hosur Road,Bommanahalli,vehicle_breakdown,120.0
West Zone 1,Mysore Road,MysoreRd-RingRdJunc(Nayandanahallii),vehicle_breakdown,89.9522413
South Zone 1,Hosur Road,NaganathapuraJunction,vehicle_breakdown,59.550443333333334
West Zone 1,ORR North 2,GoruguntepalyaJunc,vehicle_breakdown,89.7169197
South Zone 2,ORR East 1,SilkBoardJunc,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,HebbalFlyoverJunc,pot_holes,285.07037575
East Zone 2,ORR North 1,HoramavuJunction,construction,120.0
West Zone 2,Tumkur Road,MS RamaiahJunc(TollGate),vehicle_breakdown,120.0
West Zone 1,Mysore Road,RajeshwariJunc,vehicle_breakdown,120.0
West Zone 1,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),road_conditions,1440.0
Central Zone 2,Magadi Road,LeprosyhospitalJunc,vehicle_breakdown,31.16099865
South Zone 1,Non-corridor,"Jayanagar 4th main,36th cross",vehicle_breakdown,56.05031413333334
South Zone 2,Hosur Road,AyyappaTempleJunc,vehicle_breakdown,114.57613495000001
Central Zone 2,Mysore Road,N R SquareJunc,vehicle_breakdown,120.0
East Zone 1,Varthur Road,KundanahalliGateJunc,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,OperaHouseJunc,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,TrinityCircle,vehicle_breakdown,35.652395733333336
West Zone 2,Mysore Road,KIMCO Junction,vehicle_breakdown,32.90016421666667
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,120.0
West Zone 1,Magadi Road,Srigandakaval,vehicle_breakdown,81.95171803333332
North Zone 1,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,procession,120.0
West Zone 2,West of Chord Road,KIMCO Junction,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,WilsonGarden10thCrossJunc,vehicle_breakdown,91.13215373333334
West Zone 1,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),vehicle_breakdown,120.0
North Zone 1,ORR North 1,KalyanNagar-ORR Junc,vehicle_breakdown,120.0
West Zone 2,Tumkur Road,TumkurRdMarappanapalyaJunc,vehicle_breakdown,120.0
North Zone 1,Bellary Road 2,JakkurCrossJunction,vehicle_breakdown,33.596919400000004
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,SiddalingaiahCircle,vehicle_breakdown,120.0
South Zone 1,ORR West 1,Delmia-Jayanagar,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,ShivandaCircle,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,ShivandaCircle,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,ShivandaCircle,vehicle_breakdown,120.0
Central Zone 1,IRR(Thanisandra road),Srinivagilu(Ejipura)Junc,construction,120.0
West Zone 1,Mysore Road,UniversityJunc(Janabharti),vehicle_breakdown,120.0
Central Zone 2,Magadi Road,LeprosyhospitalJunc,vehicle_breakdown,10.0
West Zone 1,Tumkur Road,HesaraghattaJunction,vehicle_breakdown,33.985266100000004
West Zone 1,Tumkur Road,PeenyaPoliceStation,vehicle_breakdown,120.0
West Zone 2,Magadi Road,JaiMuniRaoCircle,construction,120.0
Central Zone 1,Old Madras Road,RamaiahCircle-UlsoorPoliceStation,vehicle_breakdown,46.4795299
Central Zone 2,Non-corridor,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),vehicle_breakdown,140.87877841666665
Central Zone 2,Non-corridor,K R Circle,accident,30.651319966666666
West Zone 1,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),road_conditions,1440.0
South Zone 2,IRR(Thanisandra road),SonyworldJunction,vehicle_breakdown,41.87327523333333
North Zone 1,Bellary Road 1,HebbalFlyoverJunc,road_conditions,120.0
Central Zone 2,Non-corridor,CID-CarltonHouseJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,K R Circle,vehicle_breakdown,18.1132444
North Zone 2,Tumkur Road,JalahalliCross(SM Circle),vehicle_breakdown,120.0
Central Zone 2,Bellary Road 1,LRDE Junction,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,RRR(Okalipuram)Junction,accident,120.0
South Zone 2,Hosur Road,SilkBoardJunc,vehicle_breakdown,22.29174835
West Zone 2,Magadi Road,PrasannaJunction,vehicle_breakdown,35.64787915
East Zone 2,Non-corridor,Devasandra(k r puram),vehicle_breakdown,61.508581766666666
North Zone 2,Bellary Road 1,HebbalFlyoverJunc,road_conditions,120.0
North Zone 2,Bellary Road 1,HebbalFlyoverJunc,road_conditions,120.0
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,toll gate mysore road,others,120.0
Central Zone 1,Old Airport Road,ISRO Junction-Airport rd,vehicle_breakdown,21.842817266666668
Central Zone 2,Mysore Road,toll gate mysore road,others,120.0
South Zone 1,Bannerghata Road,JayadevaHospitalJunc,vehicle_breakdown,120.0
Central Zone 1,Non-corridor,BucheryJunction,vehicle_breakdown,120.0
South Zone 1,Non-corridor,SwagathMainRd-EastEndRdJunc,tree_fall,1440.0
West Zone 1,Tumkur Road,JalahalliCross(SM Circle),vehicle_breakdown,10.0
West Zone 2,West of Chord Road,DhobiGhatJunc,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,toll gate mysore road,others,120.0
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),vehicle_breakdown,120.0
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),vehicle_breakdown,120.0
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),vehicle_breakdown,120.0
South Zone 2,Bannerghata Road,MeenakshiMallJunc,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,KogilluCrossJunc,accident,38.393301550000004
West Zone 2,West of Chord Road,MC Circle,vehicle_breakdown,120.0
West Zone 2,Non-corridor,BhashyamCircle-SadashivNagar,vehicle_breakdown,14.366989850000001
North Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,115.13290099999999
Central Zone 2,Non-corridor,K R Circle,vehicle_breakdown,109.37136253333333
West Zone 2,Magadi Road,PrasannaJunction,others,10.0
West Zone 2,Magadi Road,PrasannaJunction,others,85.97490423333333
West Zone 1,Tumkur Road,JalahalliCross(SM Circle),vehicle_breakdown,43.36787996666667
Central Zone 1,Mysore Road,CashPharmacyJunction,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,HalliThindi,vehicle_breakdown,120.0
North Zone 2,ORR North 2,BEL Circle,road_conditions,1440.0
Central Zone 2,Mysore Road,BiryandCircle,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,N R SquareJunc,vehicle_breakdown,54.04092538333334
West Zone 1,Magadi Road,Srigandakaval,vehicle_breakdown,125.2718676
Central Zone 1,Old Madras Road,BigBazaarJunction(OldMadrasRd),vehicle_breakdown,120.0
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,KogilluCrossJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,K R Circle,vehicle_breakdown,22.256770483333334
North Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
South Zone 2,Hosur Road,SilkBoardJunc,vehicle_breakdown,48.62803473333334
Central Zone 1,Old Madras Road,BigBazaarJunction(OldMadrasRd),vehicle_breakdown,120.0
Central Zone 2,Mysore Road,SirsiCircle,vehicle_breakdown,63.322104683333336
Unknown,Bellary Road 2,HunsemarammanahalliJunction,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,YelhankaCircle,accident,30.054063183333334
West Zone 2,ORR West 1,PES-DevegowdaCircle,vehicle_breakdown,120.0
South Zone 2,Non-corridor,Marigowda-TavarkereRdJunc,public_event,120.0
East Zone 2,Non-corridor,Devasandra(k r puram),water_logging,120.0
West Zone 1,West of Chord Road,MahalaxmiLayoutEntranceJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,RRR(Okalipuram)Junction,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,KogilluCrossJunc,others,1440.0
South Zone 2,Non-corridor,NIMHANS Junction,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,QueensStatueCircle,pot_holes,1440.0
West Zone 1,West of Chord Road,Rajajinagagr1stBlockJunction,vehicle_breakdown,120.0
West Zone 2,Tumkur Road,YeshwanthpuraCircle,vehicle_breakdown,82.14613223333335
North Zone 1,Airport New South Road,HennurRoad-ORR Junc,vehicle_breakdown,120.0
North Zone 1,Airport New South Road,HennurRoad-ORR Junc,vehicle_breakdown,100.85719166666667
West Zone 1,Tumkur Road,Chokasandra (Tumkur road),vehicle_breakdown,120.0
North Zone 2,Tumkur Road,HesaraghattaJunction,vehicle_breakdown,120.0
North Zone 1,Bellary Road 1,KodigehalliCross,vehicle_breakdown,120.0
North Zone 1,Bellary Road 1,KodigehalliCross,vehicle_breakdown,120.0
South Zone 1,Non-corridor,UttarahalliJunction,vehicle_breakdown,120.0
East Zone 1,ORR East 1,Deverabeesanahalli-ORR Junc,vehicle_breakdown,120.0
North Zone 2,Tumkur Road,HesaraghattaJunction,vehicle_breakdown,120.0
East Zone 1,Varthur Road,MaratahalliBridgeJunc,vehicle_breakdown,11.0878252
East Zone 1,Non-corridor,HoodiJunction,others,39.2511919
Central Zone 1,Non-corridor,ASC Junction,vehicle_breakdown,120.0
South Zone 2,Bannerghata Road,ArakereGateJunc,accident,120.0
West Zone 2,CBD 2,YeshwanthpuraCircle,vehicle_breakdown,120.0
West Zone 2,CBD 2,YeshwanthpuraCircle,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,AnilKumbleCircle,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,ShivajiTalkiesJunc,vehicle_breakdown,10.0
Central Zone 2,Mysore Road,TownhallJunction,vehicle_breakdown,60.66095205
North Zone 1,Non-corridor,HainsJunc,vehicle_breakdown,120.0
West Zone 2,CBD 2,YeshwanthpuraCircle,vehicle_breakdown,120.0
East Zone 1,Varthur Road,MaratahalliBridgeJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,HainsJunc,vehicle_breakdown,120.0
Central Zone 1,Old Airport Road,DomlurWaterTank,road_conditions,773.9601677166667
North Zone 2,Bellary Road 1,HebbalFlyoverJunc,construction,120.0
West Zone 1,Tumkur Road,GoruguntepalyaJunc,vehicle_breakdown,120.0
South Zone 2,Non-corridor,Marigowda-TavarkereRdJunc,public_event,120.0
South Zone 1,ORR West 1,DevegowdaPetrolBunkJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,GopalGowdaJUnc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,GopalGowdaJUnc,vehicle_breakdown,120.0
East Zone 1,Non-corridor,BigBazaar(Whitefield)Junc,vehicle_breakdown,120.0
East Zone 2,Non-corridor,Devasandra(k r puram),water_logging,120.0
Central Zone 2,Mysore Road,toll gate mysore road,others,1440.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,71.08655019999999
Central Zone 2,Non-corridor,KrishnaFlourMill,vehicle_breakdown,120.0
Central Zone 2,CBD 2,PoliceTimmaiahCircle(GPO),vehicle_breakdown,11.7920497
North Zone 1,Non-corridor,GovindapuraCross,vehicle_breakdown,120.0
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",others,120.0
East Zone 1,Varthur Road,KundanahalliGateJunc,construction,120.0
East Zone 1,Varthur Road,KundanahalliGateJunc,construction,120.0
Unknown,Non-corridor,ElectronicCityGate-2Junc,accident,120.0
Central Zone 1,Non-corridor,ASC Junction,vehicle_breakdown,29.7505507
West Zone 1,Mysore Road,MysoreRd--MadhuPetrolBunkJunction,others,30.164484366666667
Central Zone 1,Mysore Road,OperaHouseJunc,vehicle_breakdown,120.0
East Zone 2,Non-corridor,TC Palya-OM RoadJunc,vehicle_breakdown,154.20150111666666
South Zone 2,IRR(Thanisandra road),Jaipuria-Adugodi,others,1440.0
West Zone 1,Magadi Road,Srigandakaval,vehicle_breakdown,120.0
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",road_conditions,1389.0003810666667
East Zone 2,ORR North 1,HoramavuJunction,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,20.309034999999998
South Zone 1,ORR West 1,KadirenahalliJunction,vehicle_breakdown,106.0838667
Central Zone 2,Mysore Road,TownhallJunction,vehicle_breakdown,120.0
South Zone 1,ORR West 1,KadirenahalliJunction,Debris,120.0
West Zone 1,Tumkur Road,TumkurRdMarappanapalyaJunc,vehicle_breakdown,36.74255311666666
West Zone 1,Tumkur Road,GoruguntepalyaJunc,vehicle_breakdown,43.00267638333333
Central Zone 2,Non-corridor,Shivashankara circle,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,Shivashankara circle,others,85.47325566666667
West Zone 2,West of Chord Road,KIMCO Junction,vehicle_breakdown,120.0
North Zone 1,Non-corridor,SindhiColonyJunction,vehicle_breakdown,67.49291361666667
South Zone 2,Bannerghata Road,DairyCircle,vehicle_breakdown,120.0
West Zone 2,West of Chord Road,Rajajinagar19thMainJunc,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
South Zone 2,Bannerghata Road,BilekahalliJunc,construction,426.60936853333334
North Zone 2,ORR North 2,BEL Circle,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,BagalurCrossJunc,vehicle_breakdown,120.0
North Zone 1,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,others,120.0
Central Zone 2,Bellary Road 1,LRDE Junction,vehicle_breakdown,32.6073129
West Zone 1,Mysore Road,RajeshwariJunc,vehicle_breakdown,34.02031625
West Zone 2,West of Chord Road,KIMCO Junction,congestion,65.45038186666666
West Zone 2,Mysore Road,toll gate mysore road,vehicle_breakdown,58.02250183333333
East Zone 1,Old Airport Road,Yemalur cross junc,others,1440.0
West Zone 2,Magadi Road,JaiMuniRaoCircle,others,120.0
West Zone 2,Magadi Road,JaiMuniRaoCircle,others,120.0
West Zone 1,Non-corridor,Peenya2ndStageBusStand,vehicle_breakdown,120.0
West Zone 1,Non-corridor,Dr RajkumarRd-10thCrossRdJunc,tree_fall,203.1981286666667
Unknown,Bellary Road 2,SadahalliGateJunc(AirportRd),public_event,120.0
North Zone 1,Bellary Road 2,JakkurCrossJunction,accident,120.0
Unknown,Bellary Road 2,SadahalliGateJunc(AirportRd),public_event,120.0
Unknown,Non-corridor,ElectronicCityGate-2Junc,vehicle_breakdown,26.693448083333333
Central Zone 2,Non-corridor,PurnimaTheaterJunc,vehicle_breakdown,120.0
Unknown,Bellary Road 2,SadahalliGateJunc(AirportRd),public_event,120.0
Unknown,Bellary Road 2,SadahalliGateJunc(AirportRd),public_event,120.0
Central Zone 2,Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,accident,120.0
Central Zone 2,Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,pot_holes,1329.8763023666666
Central Zone 2,Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,construction,1329.4673205166666
Central Zone 2,Mysore Road,PoliceCornerJunc,vehicle_breakdown,120.0
North Zone 1,Airport New South Road,HennurRd-DavisRdJunction,construction,120.0
South Zone 2,Non-corridor,Krupanidhi College,pot_holes,120.0
Central Zone 2,Non-corridor,SubedarChatramRd near SheshadripuramPS,construction,120.0
Central Zone 2,Non-corridor,SubedarChatramRd near SheshadripuramPS,construction,120.0
Central Zone 2,Mysore Road,toll gate mysore road,accident,120.0
West Zone 2,Non-corridor,RajajinagarEntranceJunction,public_event,120.0
Central Zone 2,Non-corridor,SubedarChatramRd near SheshadripuramPS,vehicle_breakdown,12.882103016666667
Central Zone 2,Non-corridor,StateBankofMysoreJunc,vehicle_breakdown,76.01247123333333
South Zone 2,Hosur Road,GarebhavipalyaJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,SiddapuraJunction,vehicle_breakdown,120.0
Central Zone 1,Old Airport Road,ISRO Junction-Airport rd,vehicle_breakdown,120.0
South Zone 2,Hosur Road,AyyappaTempleJunc,vehicle_breakdown,120.0
East Zone 2,ORR North 1,HoramavuJunction,others,120.0
Central Zone 2,Mysore Road,K R MarketJunction,vehicle_breakdown,120.0
Unknown,Bellary Road 2,HunsemarammanahalliJunction,vehicle_breakdown,120.0
South Zone 1,Non-corridor,BanashankariBusStandJunc,vehicle_breakdown,120.0
West Zone 1,ORR West 1,PES-DevegowdaCircle,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,ShantalaJunction,others,1440.0
North Zone 1,ORR North 2,KuvempuCircle,vehicle_breakdown,120.0
Central Zone 1,Mysore Road,OldPoliceStation-Ashoknagar,others,140.10122228333333
North Zone 1,ORR North 2,BEL Circle,vehicle_breakdown,114.38313273333333
Central Zone 1,Mysore Road,OldPoliceStation-Ashoknagar,public_event,120.0
North Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
West Zone 1,Non-corridor,RingRoad-UllalJunction,others,120.0
Central Zone 2,Mysore Road,HudsonCircle,vehicle_breakdown,120.0
South Zone 2,Hosur Road,Bommanahalli,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,HudsonCircle,vehicle_breakdown,120.0
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",vehicle_breakdown,120.0
South Zone 1,Non-corridor,KonanakunteJunction(KanakapurarRd),vehicle_breakdown,120.0
Central Zone 1,Non-corridor,CommandoHospitalJunc,vehicle_breakdown,29.411997316666668
Central Zone 2,Mysore Road,RoyanCircle-Chamrajpete,vehicle_breakdown,11.68523875
South Zone 2,Bannerghata Road,BilekahalliJunc,vehicle_breakdown,25.582617383333336
Central Zone 2,CBD 1,Shivajinagar(BRV)Junction,vehicle_breakdown,11.132504916666667
North Zone 2,Tumkur Road,HesaraghattaJunction,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,AnjaneyaTempleJunc,vehicle_breakdown,120.0
West Zone 2,Non-corridor,BasavamantapaJunc-Dr RajkumarRd,vehicle_breakdown,16.8068625
West Zone 2,Mysore Road,SatteliteBusStandJunc,vehicle_breakdown,60.08275768333333
North Zone 1,ORR North 2,BEL Circle,vehicle_breakdown,24.984949416666666
North Zone 2,Bellary Road 2,YelhankaCircle,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,Basappa Circle Junction,vehicle_breakdown,60.6943697
East Zone 1,ORR East 1,Deverabeesanahalli-ORR Junc,construction,1440.0
Central Zone 2,Mysore Road,PoliceCornerJunc,vehicle_breakdown,120.0
Central Zone 2,CBD 2,IndianExpressJunction,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,N R SquareJunc,vehicle_breakdown,120.0
East Zone 1,ORR East 1,Deverabeesanahalli-ORR Junc,vehicle_breakdown,120.0
South Zone 2,Non-corridor,29thMainRdBTM LayoutJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,ChandrikaJunction,vehicle_breakdown,23.29224866666667
North Zone 2,Bellary Road 2,SantheCircle,vehicle_breakdown,120.0
West Zone 1,Tumkur Road,GokuldasImagesJunc,vehicle_breakdown,120.0
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",pot_holes,1440.0
West Zone 2,Bellary Road 1,MekhriCircle,vehicle_breakdown,120.0
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",construction,120.0
West Zone 1,Tumkur Road,GoruguntepalyaJunc,vehicle_breakdown,34.993629850000005
West Zone 2,Mysore Road,KIMCO Junction,vehicle_breakdown,10.0
West Zone 1,Tumkur Road,TumkurRdMarappanapalyaJunc,vehicle_breakdown,21.473084716666666
Central Zone 2,Non-corridor,CID-CarltonHouseJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,CID-CarltonHouseJunc,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),others,10.0
South Zone 2,Hosur Road,Bommanahalli,procession,120.0
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),others,41.99649041666667
Central Zone 1,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,accident,26.898228933333332
Central Zone 1,IRR(Thanisandra road),BM ShriJunc(CMH-100FtRd)Junc,tree_fall,120.0
Central Zone 2,Old Madras Road,ManipalCentreJunc,vehicle_breakdown,120.0
North Zone 2,Non-corridor,SandeepUnnikrishnan-Yelhanka,vehicle_breakdown,120.0
Central Zone 1,Old Madras Road,Arts&CraftsCircle,vehicle_breakdown,120.0
Central Zone 2,Old Madras Road,ManipalCentreJunc,vehicle_breakdown,38.2213697
Unknown,Non-corridor,ElectronicCityGate-2Junc,vehicle_breakdown,69.4879925
North Zone 1,ORR North 1,Nagavara-ORR Junction,vehicle_breakdown,120.0
West Zone 1,Tumkur Road,GoruguntepalyaJunc,vehicle_breakdown,15.214015783333334
Central Zone 2,Non-corridor,Shivashankara circle,vehicle_breakdown,120.0
West Zone 2,Tumkur Road,YeshwanthpuraCircle,vehicle_breakdown,18.1767132
Central Zone 2,Non-corridor,SubbannaJunction,construction,120.0
North Zone 1,ORR North 1,HoramavuJunction,vehicle_breakdown,10.0
West Zone 2,ORR West 1,KatriguppeJunction,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,TownhallJunction,vehicle_breakdown,11.709120233333334
West Zone 2,ORR West 1,ItmaduJunction,vehicle_breakdown,120.0
Central Zone 1,Hosur Road,CMP GateJunc,others,84.10136785
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",vehicle_breakdown,120.0
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),vehicle_breakdown,120.0
North Zone 1,ORR North 1,"VeerannapalyaJunction(BEL,HO)",vehicle_breakdown,120.0
North Zone 1,Non-corridor,PotteryCircle,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,BangaloreBodyBuildersJunc,vehicle_breakdown,21.95295851666667
North Zone 1,Bellary Road 1,HebbalFlyoverJunc,vehicle_breakdown,120.0
South Zone 2,IRR(Thanisandra road),SonyworldJunction,vehicle_breakdown,120.0
West Zone 1,Non-corridor,NTTF JunctionPeenya,vehicle_breakdown,81.31714885
West Zone 2,Magadi Road,JaiMuniRaoCircle,vehicle_breakdown,100.30911363333333
North Zone 1,Bellary Road 2,YelhankaBypass,accident,61.15111423333334
Central Zone 2,Magadi Road,LeprosyhospitalJunc,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,vehicle_breakdown,120.0
Unknown,Non-corridor,VeerasandraGateJunction,vehicle_breakdown,111.66607546666667
Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),vehicle_breakdown,120.0
West Zone 2,West of Chord Road,KIMCO Junction,vehicle_breakdown,120.0
South Zone 2,Hosur Road,SilkBoardJunc,vehicle_breakdown,120.0
Unknown,Non-corridor,DevangaHostelJunction,pot_holes,120.0
Central Zone 2,Mysore Road,TownhallJunction,vehicle_breakdown,14.00731165
Central Zone 2,Non-corridor,SubbannaJunction,pot_holes,120.0
West Zone 1,Tumkur Road,JalahalliCross(SM Circle),vehicle_breakdown,43.5193229
West Zone 2,Magadi Road,Sumanhalli,vehicle_breakdown,21.31967213333333
West Zone 2,Non-corridor,ShankarMuttCircle,vehicle_breakdown,50.19797263333333
Central Zone 1,Mysore Road,MotherTeressaCircle,vehicle_breakdown,64.40976768333333
Central Zone 2,Mysore Road,N R SquareJunc,vehicle_breakdown,10.0
Central Zone 2,Non-corridor,StateBankofMysoreJunc,vehicle_breakdown,35.74058483333333
Central Zone 2,Non-corridor,StateBankofMysoreJunc,others,120.0
South Zone 2,Non-corridor,BTM16thMain-ORR Junc,vehicle_breakdown,14.684621466666666
North Zone 2,Bellary Road 2,SantheCircle,vehicle_breakdown,47.56957551666667
West Zone 1,Magadi Road,Srigandakaval,vehicle_breakdown,71.71492216666667
West Zone 1,Tumkur Road,PeenyaPoliceStation,vehicle_breakdown,120.0
West Zone 1,Tumkur Road,PeenyaPoliceStation,vehicle_breakdown,120.0
Unknown,Non-corridor,VeerasandraGateJunction,vehicle_breakdown,120.0
West Zone 2,Mysore Road,KIMCO Junction,vehicle_breakdown,120.0
